feature,l2f_126v127,l2f_126v382,l2f_127v382,gene_name,gene_biotype,cons_phyloP,pres_phyloP,cons_phastCons,pres_phastCons
WBGene00198415,NA,NA,NA,K11E4.9,ncRNA,4.46635555555556,90,0.967111111111111,90
WBGene00198416,1.95413209937291,4.20431139991625,NA,F49E10.14,ncRNA,1.38135714285714,140,0.9978,140
WBGene00198417,1.54636254306731,2.37585586141071,0.752324982709383,T24C2.7,ncRNA,0.91931914893617,141,0.902248226950355,141
WBGene00198418,NA,-1.41124260332103,0.752324982709383,B0344.4,ncRNA,6.52298701298701,77,0.999961038961039,77
WBGene00198419,2.60400439505804,5.14824050851446,2.805821729945,F17E5.4,ncRNA,1.61469636963696,303,0.960854785478548,303
WBGene00198420,NA,-1.41124260332103,0.752324982709383,Y75B8A.51,ncRNA,NA,0,NA,0
WBGene00198421,-1.18067903374579,-1.56380250455586,-0.499428817775618,F45F2.15,ncRNA,1.49607382550336,149,0.898214765100671,149
WBGene00198422,-4.09632618999717,-2.09645900595921,1.96019113076665,R11H6.8,ncRNA,0.723192660550459,109,0.793183486238532,109
WBGene00198423,-1.00764005783887,0.524932635614175,1.42376709489466,F26E4.17,ncRNA,1.38571830985915,142,0.992338028169014,142
WBGene00198424,NA,NA,NA,C31G12.10,ncRNA,0.775931034482759,58,0.977896551724138,58
WBGene00198425,-0.214828053852327,2.02826657065071,NA,F08B12.9,ncRNA,1.724,100,0.99747,100
WBGene00198426,0.00286634761053293,1.184925412093,1.07938726265688,C25D7.18,ncRNA,1.05338942307692,208,0.8604375,208
WBGene00198427,-1.48440129190129,2.02826657065071,3.43223549472254,Y46H3D.9,ncRNA,1.20158904109589,146,0.990404109589041,146
WBGene00198428,-0.350416637180205,1.92442637868158,NA,C06E1.15,ncRNA,0.937527027027027,148,0.867202702702703,148
WBGene00198429,-3.00262514253995,2.96622402011836,5.91974087673784,F57B7.9,ncRNA,1.08258333333333,204,0.978372549019608,204
WBGene00198430,-4.2858814055866,-4.05585353807684,0.0573946906455828,F08G5.14,ncRNA,1.26267171717172,198,0.864090909090909,198
WBGene00198431,-0.726816504270596,3.48699520490278,4.21999312708577,F07A11.10,ncRNA,1.35737630662021,287,0.975585365853659,287
WBGene00198432,NA,NA,NA,F43C11.15,ncRNA,NA,0,NA,0
WBGene00198433,NA,-6.69441359281569,-4.57341371276539,C34H3.13,ncRNA,1.36957936507937,126,0.997412698412698,126
WBGene00198434,0.348697721676048,2.60412538793249,NA,C56G2.19,ncRNA,0.4975,4,0.276,4
WBGene00198435,NA,-2.37210785871853,-0.186327004760727,T19D12.14,ncRNA,0.239853333333333,150,0.758666666666667,150
WBGene00198436,0.799539158077626,3.09125420767437,NA,C04H4.6,ncRNA,1.32704794520548,146,0.96727397260274,146
WBGene00198437,-4.84554296218114,NA,4.77545091512986,H03A11.8,ncRNA,1.04871532846715,137,0.961788321167883,137
WBGene00198438,NA,NA,NA,ZK836.10,ncRNA,0.649079710144927,138,0.541101449275362,138
WBGene00198439,NA,NA,NA,ZK262.17,ncRNA,3.65301315789474,76,0.990710526315789,76
WBGene00198440,-0.985144735129074,1.28587432106872,NA,C05C9.9,ncRNA,1.55319594594595,148,0.993324324324324,148
WBGene00198441,-0.244122249578271,2.19777158043703,2.37761955513673,F56D2.9,ncRNA,0.981557823129252,147,0.865312925170068,147
WBGene00198442,0.70300275515291,1.54185935608424,0.752324982709383,F37H8.9,ncRNA,1.06911764705882,204,0.779578431372549,204
WBGene00198443,NA,NA,NA,Y54F10AM.13,ncRNA,0.206609589041096,146,0.849424657534247,146
WBGene00198444,NA,NA,NA,T10D4.17,ncRNA,NA,0,NA,0
WBGene00198445,1.70740451320357,-0.468464898307099,-2.2549341324542,F43G6.14,ncRNA,1.35875882352941,170,0.963111764705882,170
WBGene00198446,1.95208989787605,0.459302923769483,-1.49818999212944,T25D10.6,ncRNA,1.33867431192661,218,0.987839449541284,218
WBGene00198447,-1.63727771196188,1.17981966415206,2.805821729945,Y105C5B.1415,ncRNA,0.84853488372093,86,0.998453488372093,86
WBGene00198448,0.348697721676048,0.216908251132613,-0.186327004760727,D1046.11,ncRNA,0.539649572649573,117,0.547675213675214,117
WBGene00198449,1.38253814603375,3.4543023705248,2.02899106752383,C14A11.11,ncRNA,1.22378767123288,146,0.704856164383562,146
WBGene00198450,NA,NA,NA,ZK377.6,ncRNA,1.48325735294118,136,0.957948529411765,136
WBGene00198451,NA,NA,NA,Y51A2D.32,ncRNA,NA,0,NA,0
WBGene00198452,NA,NA,NA,F57B1.15,ncRNA,1.38946590909091,176,0.919204545454545,176
WBGene00198453,NA,NA,NA,T23F1.9,ncRNA,5.12029411764706,102,0.952519607843137,102
WBGene00198454,-0.985144735129074,1.28587432106872,NA,F28C1.13,ncRNA,1.2806618705036,139,0.896942446043165,139
WBGene00198455,NA,-3.36925863591974,-1.18180420225369,Y54G9A.14,ncRNA,2.83640865384615,208,0.998764423076923,208
WBGene00198456,NA,NA,NA,C30C11.10,ncRNA,0.911799242424242,264,0.719962121212121,264
WBGene00198457,1.41402795243765,1.30523669664986,-0.186327004760727,F58A6.12,ncRNA,1.2383537414966,147,0.984639455782313,147
WBGene00198458,-0.214828053852327,2.02826657065071,NA,H03E18.5,ncRNA,1.43243157894737,285,0.987333333333333,285
WBGene00198459,NA,NA,NA,R10E11.11,ncRNA,0.22018,150,0.219746666666667,150
WBGene00198460,NA,NA,NA,B0416.9,ncRNA,1.50529255319149,188,0.972973404255319,188
WBGene00198461,NA,NA,NA,C26E1.7,ncRNA,1.12810738255034,149,0.908248322147651,149
WBGene00198462,NA,-4.9394836529949,-2.81627675476038,F01D5.14,ncRNA,2.03764772727273,88,0.996443181818182,88
WBGene00198463,-0.350416637180205,-1.45720425304766,-1.18180420225369,C27F2.13,ncRNA,0.703514084507042,142,0.575077464788732,142
WBGene00198464,NA,-1.41124260332103,0.752324982709383,F52E10.10,ncRNA,4.95013829787234,94,0.961031914893617,94
WBGene00198465,0.0889321124063354,2.37939974872805,NA,C02C6.7,ncRNA,0.970125,112,0.8618125,112
WBGene00198466,NA,-1.41124260332103,0.752324982709383,F13H6.16,ncRNA,1.30732126696833,221,0.980877828054299,221
WBGene00198467,0.0308700580042525,0.457575407793719,0.454970448178057,F58A4.20,ncRNA,0.182140939597315,149,0.342791946308725,149
WBGene00198468,NA,NA,NA,C53D6.21,ncRNA,1.66066666666667,63,0.999746031746032,63
WBGene00198469,2.05090688942628,2.85419614012569,0.752324982709383,H12D21.17,ncRNA,1.56622950819672,61,0.999770491803279,61
WBGene00198470,-1.92207211771037,-2.63681529028193,-0.907934148075584,F08G2.15,ncRNA,3.24914975845411,207,0.997381642512077,207
WBGene00198471,-3.52312783304848,NA,3.43223549472254,C43D7.15,ncRNA,0.400080536912752,149,0.320335570469799,149
WBGene00198472,1.2724530850823,1.184925412093,-0.186327004760727,F57F10.2,ncRNA,1.21921908127208,283,0.931858657243816,283
WBGene00198473,-0.350416637180205,1.92442637868158,NA,K09B11.21,ncRNA,6.48519469026549,113,0.961053097345133,113
WBGene00198474,-2.59223195138718,2.02826657065071,4.49401543643217,T10E10.11,ncRNA,1.39986131386861,137,0.993211678832117,137
WBGene00198475,-2.3821286102231,2.10630915923188,4.4126767951558,K08E4.10,ncRNA,0.480326666666667,150,0.396053333333333,150
WBGene00198476,-0.214828053852327,2.02826657065071,NA,T18H9.9,ncRNA,0.96489156626506,249,0.849369477911647,249
WBGene00198477,-0.214828053852327,-3.86806615197967,-3.48137039213204,F49H12.11,ncRNA,0.139726666666667,150,0.432046666666667,150
WBGene00198478,NA,NA,NA,Y58A7A.11,ncRNA,1.36285714285714,63,0.995825396825397,63
WBGene00198479,NA,-1.41124260332103,0.752324982709383,Y22D7AR.19,ncRNA,NA,0,NA,0
WBGene00198480,NA,-2.37210785871853,-0.186327004760727,F54D5.21,ncRNA,1.12153987730061,163,0.866429447852761,163
WBGene00198481,NA,NA,NA,Y43F8C.26,ncRNA,0.571431034482759,58,0.9965,58
WBGene00198482,NA,NA,NA,Y106G6D.9,ncRNA,1.02051666666667,120,0.91535,120
WBGene00198483,-4.06279951250814,1.92442637868158,5.96090300304166,ZK389.1,ncRNA,1.1175,136,0.890397058823529,136
WBGene00198484,NA,-2.95520469486072,-0.768329812937263,C55A6.17,ncRNA,1.7,109,0.998477064220184,109
WBGene00198485,2.86606937354092,5.14126502253102,NA,ZK816.7,ncRNA,0.907154929577465,142,0.954788732394366,142
WBGene00198486,-2.12016595728723,2.02826657065071,4.06456058632256,F31E3.10,ncRNA,0.201767441860465,43,0.148,43
WBGene00198487,-0.985144735129074,-0.138436462373027,0.752324982709383,F48C11.7,ncRNA,1.38695454545455,110,0.998672727272727,110
WBGene00198488,NA,NA,NA,ZC513.17,ncRNA,0.216032786885246,183,0.0873114754098361,183
WBGene00198489,NA,NA,NA,F53F8.9,ncRNA,0.882887323943662,71,0.991830985915493,71
WBGene00198490,NA,NA,NA,ZC250.9,ncRNA,1.1167850877193,228,0.916263157894737,228
WBGene00198491,-0.214828053852327,-1.83438399703409,-1.6937392312236,B0024.18,ncRNA,1.1015845410628,207,0.910400966183575,207
WBGene00198492,-5.32209912031909,-1.47527105571382,3.70984672667388,C47D2.3,ncRNA,0.314757847533632,223,0.498995515695067,223
WBGene00198493,NA,NA,NA,T01C1.10,ncRNA,1.262875,112,0.9905625,112
WBGene00198494,NA,-1.41124260332103,0.752324982709383,C14F11.18,ncRNA,0.273155737704918,122,0.164139344262295,122
WBGene00198495,NA,NA,NA,R08B4.10,ncRNA,1.67844554455446,202,0.929772277227723,202
WBGene00198496,-0.985144735129074,1.28587432106872,NA,ZC504.12,ncRNA,0.992540322580645,124,0.829,124
WBGene00198497,-2.884009309844,2.02826657065071,4.77545091512986,F10G8.12,ncRNA,1.21665656565657,198,0.954777777777778,198
WBGene00198498,2.67303720893382,-1.25032271557969,-3.99607278201858,R09F10.16,ncRNA,1.55072394366197,355,0.921481690140845,355
WBGene00198499,NA,NA,NA,Y37F4.12,ncRNA,NA,0,NA,0
WBGene00198500,1.28329773195895,3.93902039598389,2.805821729945,R01E6.13,ncRNA,1.41387719298246,57,0.916526315789474,57
WBGene00198501,-5.27419962549347,4.1630238381695,9.17730916582926,C48C5.6,ncRNA,5.894925,80,0.9996375,80
WBGene00198502,NA,-1.41124260332103,0.752324982709383,T23F2.8,ncRNA,1.74459259259259,108,0.998648148148148,108
WBGene00198503,-0.214828053852327,2.02826657065071,NA,Y77E11A.17,ncRNA,NA,0,NA,0
WBGene00198504,0.348697721676048,-0.458952325873582,-0.894770531883493,F33D4.13,ncRNA,0.46278231292517,147,0.401469387755102,147
WBGene00198505,NA,NA,NA,T08H4.8,ncRNA,NA,0,NA,0
WBGene00198506,-0.920893311874915,2.60412538793249,3.43223549472254,F55B12.14,ncRNA,0.769146496815287,157,0.529050955414013,157
WBGene00198507,2.69322220707782,4.94198382914131,NA,C01F4.7,ncRNA,0.741666666666667,234,0.57507264957265,234
WBGene00198508,-4.2858814055866,-1.41124260332103,2.805821729945,C29E6.14,ncRNA,1.34136734693878,147,0.997238095238095,147
WBGene00198509,-0.214828053852327,-0.939974107312886,-0.768329812937263,M04B2.10,ncRNA,1.39615172413793,145,0.976531034482759,145
WBGene00198510,NA,NA,NA,Y49F6B.16,ncRNA,NA,0,NA,0
WBGene00198511,-0.214828053852327,2.02826657065071,NA,C09C7.2,ncRNA,0.965486725663717,113,0.87841592920354,113
WBGene00198512,NA,NA,NA,H22K11.9,ncRNA,1.11805109489051,137,0.92043795620438,137
WBGene00198513,NA,NA,NA,F30H5.7,ncRNA,NA,0,NA,0
WBGene00198514,NA,NA,NA,T12B5.17,ncRNA,NA,0,NA,0
WBGene00198515,-3.26239234682674,0.500114746145718,3.70395990403756,F01G12.13,ncRNA,1.07854822335025,197,0.802020304568528,197
WBGene00198516,NA,NA,NA,F08F1.15,ncRNA,1.27459310344828,145,0.988724137931035,145
WBGene00198517,1.1529403837981,3.40138900545078,NA,ZC53.14,ncRNA,1.97898128342246,374,0.983398395721925,374
WBGene00198518,NA,NA,NA,Y45F10B.60,ncRNA,0.110228070175439,57,0.880894736842105,57
WBGene00198519,NA,NA,NA,C18D1.16,ncRNA,1.22385123966942,121,0.727272727272727,121
WBGene00198520,NA,NA,NA,F25B4.13,ncRNA,1.20697916666667,144,0.915222222222222,144
WBGene00198521,-0.587939323648306,2.1877364228925,2.805821729945,C07H6.14,ncRNA,1.00453787878788,132,0.635795454545454,132
WBGene00198522,-2.24725032780971,2.02826657065071,4.21999312708577,F28H6.9,ncRNA,5.209,91,0.996956043956044,91
WBGene00198523,NA,-1.41124260332103,0.752324982709383,C14F5.9,ncRNA,1.49033333333333,48,0.998020833333333,48
WBGene00198524,NA,-1.41124260332103,0.752324982709383,C34H3.14,ncRNA,0.857234848484849,132,0.819856060606061,132
WBGene00198525,0.902077024091343,1.6536909694055,0.651955664616547,F18A1.9,ncRNA,1.23936029411765,136,0.898779411764706,136
WBGene00198526,-0.214828053852327,2.02826657065071,NA,C10G8.9,ncRNA,5.20221590909091,88,0.999488636363636,88
WBGene00198527,NA,NA,NA,Y69A2AR.40,ncRNA,NA,0,NA,0
WBGene00198528,-2.39802256377922,2.96622402011836,5.33175225970542,C44E12.4,ncRNA,1.69531707317073,205,0.95689756097561,205
WBGene00198529,-0.214828053852327,2.02826657065071,NA,F46F3.10,ncRNA,1.30174528301887,212,0.926801886792453,212
WBGene00198530,-1.95738521463104,-1.02891185879157,0.819981080583669,T26A5.10,ncRNA,1.07319572953737,281,0.881612099644128,281
WBGene00198531,0.48792714761698,-2.85299594454192,-3.6022185321607,F36G9.18,ncRNA,1.00642635658915,129,0.98891472868217,129
WBGene00198532,3.33403751867624,5.62383563446169,NA,B0478.23,ncRNA,1.36090666666667,75,0.995746666666667,75
WBGene00198533,NA,-1.41124260332103,0.752324982709383,Y104H12D.8,ncRNA,0.487046728971963,107,0.706691588785047,107
WBGene00198534,0.0889321124063354,0.955075733062917,0.752324982709383,T25D3.7,ncRNA,0.487885416666667,192,0.851848958333333,192
WBGene00198535,3.006114294766,3.81600184577996,0.752324982709383,C44H4.9,ncRNA,0.892034246575342,146,0.824465753424658,146
WBGene00198536,-0.350416637180205,0.436067677127734,0.651955664616547,C16D9.15,ncRNA,0.556783505154639,291,0.711343642611684,291
WBGene00198537,NA,NA,NA,Y49G5B.3,ncRNA,1.38207843137255,51,0.999686274509804,51
WBGene00198538,0.70300275515291,1.54185935608424,0.752324982709383,H14E04.7,ncRNA,0.38642,50,0.34784,50
WBGene00198539,1.1529403837981,3.40138900545078,NA,T27E4.18,ncRNA,1.45819642857143,56,0.989214285714286,56
WBGene00198540,NA,NA,NA,C17D12.13,ncRNA,NA,0,NA,0
WBGene00198541,-0.214828053852327,0.60397623699367,0.752324982709383,T01H3.8,ncRNA,1.37306796116505,206,0.982631067961165,206
WBGene00198542,NA,NA,NA,C18B12.12,ncRNA,1.00894017094017,117,0.989495726495726,117
WBGene00198543,NA,NA,NA,ZC504.13,ncRNA,1.08197883597884,189,0.924391534391534,189
WBGene00198544,NA,NA,NA,F22F1.6,ncRNA,6.02892307692308,91,0.952131868131868,91
WBGene00198545,NA,NA,NA,Y53F4B.57,ncRNA,NA,0,NA,0
WBGene00198546,-0.214828053852327,-0.939974107312886,-0.768329812937263,F44E5.9,ncRNA,0.523869047619048,84,0.81947619047619,84
WBGene00198547,0.951839405137157,-3.02496941362397,-3.94717230435844,C44H4.10,ncRNA,3.38034080717489,223,0.955026905829596,223
WBGene00198548,NA,NA,NA,T01G1.6,ncRNA,1.21845,140,0.981635714285714,140
WBGene00198549,-0.214828053852327,0.60397623699367,0.752324982709383,C34B4.13,ncRNA,0.825610294117647,272,0.863044117647059,272
WBGene00198550,NA,NA,NA,F08G2.16,ncRNA,0.941370786516854,89,0.90085393258427,89
WBGene00198551,NA,NA,NA,Y38C1AA.17,ncRNA,2.05325714285714,70,1,70
WBGene00198552,NA,NA,NA,R04F11.17,ncRNA,1.163835,200,0.99373,200
WBGene00198553,-0.214828053852327,2.02826657065071,NA,C48D1.13,ncRNA,0.293390804597701,87,0.485827586206896,87
WBGene00198554,-3.52312783304848,-2.37210785871853,1.07938726265688,T09B4.16,ncRNA,1.300515625,64,0.999296875,64
WBGene00198555,NA,NA,NA,R07B1.21,ncRNA,0.0549117647058823,68,0.0612647058823529,68
WBGene00198556,NA,NA,NA,K01A12.7,ncRNA,1.47562142857143,140,0.9921,140
WBGene00198557,1.95413209937291,1.22440327797347,-0.768329812937263,C41G11.13,ncRNA,0.177112107623318,223,0.554206278026906,223
WBGene00198558,-4.60244180219361,-1.47527105571382,2.97941699275331,ZK682.10,ncRNA,1.23090099009901,101,0.982960396039604,101
WBGene00198559,-5.97809832243452,-1.41124260332103,4.49172529104266,Y41E3.459,ncRNA,0.931871621621622,148,0.705540540540541,148
WBGene00198560,-2.59223195138718,-0.35688380419429,2.14116964952185,K04H4.13,ncRNA,0.774616314199396,331,0.660178247734139,331
WBGene00198561,-4.2858814055866,NA,4.21999312708577,Y39A3CL.11,ncRNA,0.717142857142857,7,0.701428571428571,7
WBGene00198562,NA,NA,NA,Y67D11A.3,ncRNA,1.57726041666667,96,0.9999375,96
WBGene00198563,-0.421306569052939,4.65369305587637,4.89255336081734,T27B1.4,ncRNA,0.787296296296296,135,0.545896296296296,135
WBGene00198564,0.780342039509174,-1.72561385385563,-2.62781038167547,F49H12.12,ncRNA,2.52122670807453,644,0.931260869565217,644
WBGene00198565,NA,NA,NA,T26C12.8,ncRNA,0.791621621621622,111,0.852603603603604,111
WBGene00198566,0.0889321124063354,2.37939974872805,NA,C07H6.15,ncRNA,1.070625,144,0.957180555555556,144
WBGene00198567,NA,NA,NA,F02D10.13,ncRNA,4.08522222222222,63,0.993174603174603,63
WBGene00198568,-2.09708517280774,1.54185935608424,3.48377953254013,F53B1.12,ncRNA,1.28182625482625,259,0.993451737451737,259
WBGene00198569,-3.05260056275802,-1.11717624724179,1.81382119842985,T19B10.15,ncRNA,0.959740909090909,220,0.832122727272727,220
WBGene00198570,-3.52312783304848,NA,3.43223549472254,W04A4.7,ncRNA,NA,0,NA,0
WBGene00198571,-3.39373881558663,2.60412538793249,5.91974087673784,ZK867.14,ncRNA,1.34520077220077,259,0.940625482625483,259
WBGene00198572,1.77266232406943,3.78784598968552,2.00615330029527,K11G12.9,ncRNA,1.27561333333333,150,0.99812,150
WBGene00198573,2.94361900440911,2.20123710988245,-0.768329812937263,Y17G9A.88,ncRNA,3.35972666666667,150,0.992286666666667,150
WBGene00198574,NA,NA,NA,ZK180.11,ncRNA,0.407145038167939,131,0.609473282442748,131
WBGene00198575,-0.214828053852327,0.60397623699367,0.752324982709383,F26F4.14,ncRNA,1.09360402684564,149,0.842684563758389,149
WBGene00198576,2.73221045523079,1.02825068116508,-1.57147968130936,F21H12.8,ncRNA,3.62652666666667,150,0.9461,150
WBGene00198577,NA,NA,NA,F40H3.11,ncRNA,NA,0,NA,0
WBGene00198578,-0.350416637180205,1.92442637868158,NA,F52B10.16,ncRNA,0.989294520547945,146,0.809527397260274,146
WBGene00198579,NA,NA,NA,Y38H6A.8,ncRNA,1.02721666666667,60,0.997933333333333,60
WBGene00198580,4.22224900672475,0.39354560201751,-3.93416577724402,Y64G10A.355,ncRNA,0.805189189189189,148,0.523304054054054,148
WBGene00198581,NA,NA,NA,Y94H6A.14,ncRNA,NA,0,NA,0
WBGene00198582,0.70300275515291,1.54185935608424,0.752324982709383,F31E8.15,ncRNA,1.27682835820896,134,0.992097014925373,134
WBGene00198583,-1.48440129190129,0.60397623699367,2.01804393667071,F49E10.15,ncRNA,1.624,199,0.994698492462312,199
WBGene00198584,-0.985144735129074,-0.138436462373027,0.752324982709383,T02E9.20,ncRNA,1.22088194444444,144,0.997645833333333,144
WBGene00198585,NA,NA,NA,F59A3.14,ncRNA,1.13348314606742,89,0.982977528089888,89
WBGene00198586,0.504990901449113,-1.68717973550801,-2.36538027896391,W01A8.11,ncRNA,1.84908,150,0.831706666666667,150
WBGene00198587,NA,NA,NA,W05B10.7,ncRNA,1.12223780487805,164,0.846140243902439,164
WBGene00198588,-0.214828053852327,2.02826657065071,NA,Y63D3A.12,ncRNA,NA,0,NA,0
WBGene00198589,0.70300275515291,-0.421860655270284,-1.18180420225369,F56A11.11,ncRNA,1.13123560209424,191,0.971759162303665,191
WBGene00198590,-0.985144735129074,-0.138436462373027,0.752324982709383,H30A04.4,ncRNA,0.901953333333333,150,0.906613333333333,150
WBGene00198591,NA,NA,NA,F20D1.16,ncRNA,1.17604379562044,137,0.969664233576642,137
WBGene00198592,2.86606937354092,2.74803804541667,-0.186327004760727,Y71H9A.4,ncRNA,2.33478358208955,134,0.766567164179104,134
WBGene00198593,NA,-1.41124260332103,0.752324982709383,K08A8.16,ncRNA,1.18738613861386,202,0.847123762376238,202
WBGene00198594,NA,NA,NA,T24B8.14,ncRNA,1.73556,50,1,50
WBGene00198595,2.29376198205234,0.75131765285769,-1.65736947643438,ZK617.15,ncRNA,1.17010563380282,142,0.938929577464789,142
WBGene00198596,-4.20453680483526,-2.18243485020469,1.93587818271662,F42C5.14,ncRNA,1.23355704697987,149,0.906060402684564,149
WBGene00198597,-0.985144735129074,1.28587432106872,NA,Y73B6BL.276,ncRNA,0.537167785234899,149,0.730536912751678,149
WBGene00198598,-3.03430787360009,2.02826657065071,4.89255336081734,W01C8.12,ncRNA,0.912778625954198,131,0.638534351145038,131
WBGene00198599,NA,NA,NA,F12F6.16,ncRNA,0.173826666666667,225,0.555191111111111,225
WBGene00198600,-0.214828053852327,2.02826657065071,NA,T08G2.6,ncRNA,1.85633720930233,86,0.999581395348837,86
WBGene00198601,NA,-2.37210785871853,-0.186327004760727,F19B6.7,ncRNA,1.04072262773723,137,0.826613138686131,137
WBGene00198602,-0.214828053852327,0.60397623699367,0.752324982709383,C14F11.19,ncRNA,0.498173333333333,225,0.444293333333333,225
WBGene00198603,NA,NA,NA,Y48A6B.15,ncRNA,1.50514,50,0.9937,50
WBGene00198604,NA,NA,NA,C17G1.10,ncRNA,1.43705594405594,143,0.875797202797203,143
WBGene00198605,-2.12016595728723,2.02826657065071,4.06456058632256,F22D3.8,ncRNA,0.967411347517731,141,0.918666666666667,141
WBGene00198606,0.348697721676048,1.11575917544643,0.651955664616547,F41C6.12,ncRNA,1.49445833333333,144,0.934743055555556,144
WBGene00198607,NA,NA,NA,C32D5.16,ncRNA,0.707196721311475,61,0.879704918032787,61
WBGene00198608,NA,NA,NA,T04G9.9,ncRNA,1.06678666666667,150,0.9912,150
WBGene00198609,-6.20551352899215,NA,6.12370423750613,F39B2.13,ncRNA,0.240205882352941,136,0.555477941176471,136
WBGene00198610,NA,NA,NA,EGAP3.2,ncRNA,1.44702631578947,114,0.999131578947368,114
WBGene00198611,-2.86410455297556,-0.255455612248989,2.55290846903727,Y40C5A.18,ncRNA,0.663806666666667,150,0.505653333333333,150
WBGene00198612,-1.00775516648547,2.90125666584291,3.9022972655994,ZC334.15,ncRNA,NA,0,NA,0
WBGene00198613,3.21194596305351,2.50934065089133,-0.768329812937263,F31F6.11,ncRNA,0.228746543778802,217,0.180271889400922,217
WBGene00198614,0.0889321124063354,2.37939974872805,NA,T24B8.15,ncRNA,0.980066176470588,136,0.964352941176471,136
WBGene00198615,-2.8572361272775,3.09125420767437,5.91974087673784,F46F3.11,ncRNA,0.767857142857143,224,0.833973214285714,224
WBGene00198616,NA,NA,NA,F14B8.13,ncRNA,1.41451034482759,145,0.880048275862069,145
WBGene00198617,NA,NA,NA,ZK616.64,ncRNA,1.67920967741936,62,0.999387096774194,62
WBGene00198618,NA,NA,NA,T28B4.11,ncRNA,1.60705,60,0.99945,60
WBGene00198619,NA,NA,NA,T27A1.9,ncRNA,0.338147540983607,61,0.555754098360656,61
WBGene00198620,-1.70372402150234,-0.452286019966451,1.17683724139664,F11C7.9,ncRNA,0.816139917695473,243,0.75958024691358,243
WBGene00198621,-0.214828053852327,2.02826657065071,NA,F54D12.16,ncRNA,1.43692857142857,56,0.995142857142857,56
WBGene00198622,2.66408632269748,4.94617775972037,NA,M01G4.6,ncRNA,1.4435671641791,67,1,67
WBGene00198623,-4.2858814055866,NA,4.21999312708577,C09B8.15,ncRNA,1.4131884057971,207,0.871299516908213,207
WBGene00198624,-2.24725032780971,-0.35688380419429,1.86717488747787,F58G11.9,ncRNA,0.371304878048781,82,0.729512195121951,82
WBGene00198625,-0.985144735129074,1.28587432106872,NA,K03B8.19,ncRNA,1.89443939393939,66,0.906666666666667,66
WBGene00198626,-0.214828053852327,2.02826657065071,NA,Y92C3A.7,ncRNA,NA,0,NA,0
WBGene00198627,NA,-1.41124260332103,0.752324982709383,F46C8.15,ncRNA,1.36297536945813,203,0.964054187192118,203
WBGene00198628,-0.214828053852327,2.02826657065071,NA,C33D12.12,ncRNA,1.10967333333333,150,0.93642,150
WBGene00198629,0.348697721676048,-0.372033733488414,-0.768329812937263,W05E10.13,ncRNA,0.923780141843972,564,0.679205673758865,564
WBGene00198630,NA,NA,NA,H06A10.3,ncRNA,5.35137209302326,86,0.956186046511628,86
WBGene00198631,1.50216293274144,3.74180516814172,NA,T10B10.12,ncRNA,0.830609090909091,330,0.873530303030303,330
WBGene00198632,-5.38892113136376,NA,5.33175225970542,T28B4.12,ncRNA,0.98018487394958,119,0.776008403361345,119
WBGene00198633,1.70740451320357,2.54190105655462,0.752324982709383,ZC21.12,ncRNA,1.05228187919463,149,0.885852348993289,149
WBGene00198634,NA,NA,NA,T09F3.6,ncRNA,0.992516587677725,211,0.989492890995261,211
WBGene00198635,1.2724530850823,3.56481425857797,NA,F09D5.5,ncRNA,1.24555479452055,146,0.90336301369863,146
WBGene00198636,-6.56654062589724,1.28587432106872,7.76320669248251,F53A9.12,ncRNA,0.697424,125,0.87368,125
WBGene00198637,0.348697721676048,2.60412538793249,NA,R90.8,ncRNA,1.21646564885496,131,0.933091603053435,131
WBGene00198638,NA,-1.41124260332103,0.752324982709383,ZK525.7,ncRNA,0.461651515151515,132,0.844856060606061,132
WBGene00198639,-0.350416637180205,-2.36691592768405,-2.1801582231753,F55C12.13,ncRNA,0.687482993197279,147,0.644884353741497,147
WBGene00198640,1.58811594024769,-0.959847337053741,-2.63807052825553,Y73B6BL.277,ncRNA,1.1646953125,128,0.8595078125,128
WBGene00198641,NA,-1.41124260332103,0.752324982709383,T19A5.9,ncRNA,0.984497512437811,201,0.917661691542288,201
WBGene00198642,-0.214828053852327,2.02826657065071,NA,Y39A1A.28,ncRNA,1.38739234449761,209,0.966952153110048,209
WBGene00198643,NA,NA,NA,W06B3.6,ncRNA,1.18288068181818,176,0.875897727272727,176
WBGene00198644,NA,NA,NA,F57G8.13,ncRNA,4.93945454545455,88,0.997159090909091,88
WBGene00198645,NA,NA,NA,C04C11.13,ncRNA,1.48517037037037,135,0.968014814814815,135
WBGene00198646,-6.39662742821668,NA,6.33738238324144,C25B8.10,ncRNA,1.61091911764706,136,0.999323529411765,136
WBGene00198647,1.67007215170914,3.91271595339009,NA,Y34B4A.15,ncRNA,0.698131782945736,129,0.582178294573643,129
WBGene00198648,NA,NA,NA,F38B7.15,ncRNA,1.09246296296296,108,0.902398148148148,108
WBGene00198649,-4.15890252301992,NA,4.06456058632256,Y105E8A.43,ncRNA,NA,0,NA,0
WBGene00198650,-0.587939323648306,3.61835087865138,4.21999312708577,Y97E10AL.4,ncRNA,0.50388,150,0.6166,150
WBGene00198651,1.7072245202641,-1.60836054503217,-3.4184749496095,C30F12.9,ncRNA,0.741389705882353,136,0.596919117647059,136
WBGene00198652,-3.4207332947932,2.02826657065071,5.33175225970542,F25H8.12,ncRNA,0.989182795698925,93,0.955559139784946,93
